"Identifier1","Identifier2","similarityScore"
"86747932_0_7532457067740920052.csv~Row91","5873256_0_7795190905731964989.csv~Row92","0.75"
"86747932_0_7532457067740920052.csv~Row96","5873256_0_7795190905731964989.csv~Row96","1.0"
"86747932_0_7532457067740920052.csv~Row198","5873256_0_7795190905731964989.csv~Row198","1.0"
"86747932_0_7532457067740920052.csv~Row104","5873256_0_7795190905731964989.csv~Row104","1.0"
"86747932_0_7532457067740920052.csv~Row202","5873256_0_7795190905731964989.csv~Row202","1.0"
"86747932_0_7532457067740920052.csv~Row233","5873256_0_7795190905731964989.csv~Row233","1.0"
"86747932_0_7532457067740920052.csv~Row132","5873256_0_7795190905731964989.csv~Row132","1.0"
"86747932_0_7532457067740920052.csv~Row138","5873256_0_7795190905731964989.csv~Row138","1.0"
"86747932_0_7532457067740920052.csv~Row209","5873256_0_7795190905731964989.csv~Row209","1.0"
"86747932_0_7532457067740920052.csv~Row201","5873256_0_7795190905731964989.csv~Row201","1.0"
"86747932_0_7532457067740920052.csv~Row32","5873256_0_7795190905731964989.csv~Row32","1.0"
"86747932_0_7532457067740920052.csv~Row21","5873256_0_7795190905731964989.csv~Row21","1.0"
"86747932_0_7532457067740920052.csv~Row60","5873256_0_7795190905731964989.csv~Row60","1.0"
"86747932_0_7532457067740920052.csv~Row64","5873256_0_7795190905731964989.csv~Row64","1.0"
"86747932_0_7532457067740920052.csv~Row167","5873256_0_7795190905731964989.csv~Row167","1.0"
"86747932_0_7532457067740920052.csv~Row29","5873256_0_7795190905731964989.csv~Row29","1.0"
"86747932_0_7532457067740920052.csv~Row58","5873256_0_7795190905731964989.csv~Row58","1.0"
"86747932_0_7532457067740920052.csv~Row59","5873256_0_7795190905731964989.csv~Row59","1.0"
"86747932_0_7532457067740920052.csv~Row3","5873256_0_7795190905731964989.csv~Row3","1.0"
"86747932_0_7532457067740920052.csv~Row228","5873256_0_7795190905731964989.csv~Row228","1.0"
"86747932_0_7532457067740920052.csv~Row33","5873256_0_7795190905731964989.csv~Row33","1.0"
"86747932_0_7532457067740920052.csv~Row150","5873256_0_7795190905731964989.csv~Row150","1.0"
"86747932_0_7532457067740920052.csv~Row213","5873256_0_7795190905731964989.csv~Row239","0.75"
"86747932_0_7532457067740920052.csv~Row192","5873256_0_7795190905731964989.csv~Row192","1.0"
"86747932_0_7532457067740920052.csv~Row69","5873256_0_7795190905731964989.csv~Row69","1.0"
"86747932_0_7532457067740920052.csv~Row90","5873256_0_7795190905731964989.csv~Row90","1.0"
"86747932_0_7532457067740920052.csv~Row45","5873256_0_7795190905731964989.csv~Row45","1.0"
"86747932_0_7532457067740920052.csv~Row93","5873256_0_7795190905731964989.csv~Row93","1.0"
"86747932_0_7532457067740920052.csv~Row117","5873256_0_7795190905731964989.csv~Row117","1.0"
"86747932_0_7532457067740920052.csv~Row49","5873256_0_7795190905731964989.csv~Row49","1.0"
"86747932_0_7532457067740920052.csv~Row86","5873256_0_7795190905731964989.csv~Row85","0.8333333333333333"
"86747932_0_7532457067740920052.csv~Row161","5873256_0_7795190905731964989.csv~Row161","1.0"
"86747932_0_7532457067740920052.csv~Row15","5873256_0_7795190905731964989.csv~Row15","1.0"
"86747932_0_7532457067740920052.csv~Row231","5873256_0_7795190905731964989.csv~Row231","1.0"
"86747932_0_7532457067740920052.csv~Row166","5873256_0_7795190905731964989.csv~Row166","1.0"
"86747932_0_7532457067740920052.csv~Row98","5873256_0_7795190905731964989.csv~Row98","1.0"
"86747932_0_7532457067740920052.csv~Row54","5873256_0_7795190905731964989.csv~Row54","1.0"
"86747932_0_7532457067740920052.csv~Row72","5873256_0_7795190905731964989.csv~Row72","1.0"
"86747932_0_7532457067740920052.csv~Row236","5873256_0_7795190905731964989.csv~Row236","1.0"
"86747932_0_7532457067740920052.csv~Row235","5873256_0_7795190905731964989.csv~Row235","1.0"
"86747932_0_7532457067740920052.csv~Row41","5873256_0_7795190905731964989.csv~Row41","1.0"
"86747932_0_7532457067740920052.csv~Row47","5873256_0_7795190905731964989.csv~Row48","0.8333333333333333"
"86747932_0_7532457067740920052.csv~Row95","5873256_0_7795190905731964989.csv~Row95","1.0"
"86747932_0_7532457067740920052.csv~Row92","5873256_0_7795190905731964989.csv~Row92","1.0"
"86747932_0_7532457067740920052.csv~Row158","5873256_0_7795190905731964989.csv~Row158","1.0"
"86747932_0_7532457067740920052.csv~Row85","5873256_0_7795190905731964989.csv~Row86","0.8333333333333333"
"86747932_0_7532457067740920052.csv~Row46","5873256_0_7795190905731964989.csv~Row46","1.0"
"86747932_0_7532457067740920052.csv~Row180","5873256_0_7795190905731964989.csv~Row180","1.0"
"86747932_0_7532457067740920052.csv~Row92","5873256_0_7795190905731964989.csv~Row91","0.75"
"86747932_0_7532457067740920052.csv~Row206","5873256_0_7795190905731964989.csv~Row206","1.0"
"86747932_0_7532457067740920052.csv~Row210","5873256_0_7795190905731964989.csv~Row210","1.0"
"5873256_0_7795190905731964989.csv~Row63","86747932_0_7532457067740920052.csv~Row63","1.0"
"5873256_0_7795190905731964989.csv~Row205","86747932_0_7532457067740920052.csv~Row205","1.0"
"5873256_0_7795190905731964989.csv~Row74","86747932_0_7532457067740920052.csv~Row74","1.0"
"5873256_0_7795190905731964989.csv~Row185","86747932_0_7532457067740920052.csv~Row185","1.0"
"5873256_0_7795190905731964989.csv~Row23","86747932_0_7532457067740920052.csv~Row24","0.8333333333333333"
"5873256_0_7795190905731964989.csv~Row133","86747932_0_7532457067740920052.csv~Row133","1.0"
"5873256_0_7795190905731964989.csv~Row200","86747932_0_7532457067740920052.csv~Row200","1.0"
"5873256_0_7795190905731964989.csv~Row30","86747932_0_7532457067740920052.csv~Row30","1.0"
"5873256_0_7795190905731964989.csv~Row24","86747932_0_7532457067740920052.csv~Row24","1.0"
"5873256_0_7795190905731964989.csv~Row182","86747932_0_7532457067740920052.csv~Row182","1.0"
"5873256_0_7795190905731964989.csv~Row154","86747932_0_7532457067740920052.csv~Row154","1.0"
"5873256_0_7795190905731964989.csv~Row233","86747932_0_7532457067740920052.csv~Row233","1.0"
"5873256_0_7795190905731964989.csv~Row84","86747932_0_7532457067740920052.csv~Row84","1.0"
"5873256_0_7795190905731964989.csv~Row150","86747932_0_7532457067740920052.csv~Row150","1.0"
"5873256_0_7795190905731964989.csv~Row72","86747932_0_7532457067740920052.csv~Row72","1.0"
"5873256_0_7795190905731964989.csv~Row92","86747932_0_7532457067740920052.csv~Row91","0.75"
"5873256_0_7795190905731964989.csv~Row120","86747932_0_7532457067740920052.csv~Row120","1.0"
"5873256_0_7795190905731964989.csv~Row217","86747932_0_7532457067740920052.csv~Row217","1.0"
"5873256_0_7795190905731964989.csv~Row85","86747932_0_7532457067740920052.csv~Row85","1.0"
"5873256_0_7795190905731964989.csv~Row65","86747932_0_7532457067740920052.csv~Row65","1.0"
"5873256_0_7795190905731964989.csv~Row239","86747932_0_7532457067740920052.csv~Row239","1.0"
"5873256_0_7795190905731964989.csv~Row138","86747932_0_7532457067740920052.csv~Row138","1.0"
"5873256_0_7795190905731964989.csv~Row61","86747932_0_7532457067740920052.csv~Row61","1.0"
"5873256_0_7795190905731964989.csv~Row208","86747932_0_7532457067740920052.csv~Row208","1.0"
"5873256_0_7795190905731964989.csv~Row37","86747932_0_7532457067740920052.csv~Row37","1.0"
"5873256_0_7795190905731964989.csv~Row240","86747932_0_7532457067740920052.csv~Row240","1.0"
"5873256_0_7795190905731964989.csv~Row22","86747932_0_7532457067740920052.csv~Row210","0.7"
"5873256_0_7795190905731964989.csv~Row75","86747932_0_7532457067740920052.csv~Row75","1.0"
"5873256_0_7795190905731964989.csv~Row227","86747932_0_7532457067740920052.csv~Row175","0.75"
"5873256_0_7795190905731964989.csv~Row166","86747932_0_7532457067740920052.csv~Row166","1.0"
"5873256_0_7795190905731964989.csv~Row164","86747932_0_7532457067740920052.csv~Row164","1.0"
"5873256_0_7795190905731964989.csv~Row173","86747932_0_7532457067740920052.csv~Row173","1.0"
"5873256_0_7795190905731964989.csv~Row153","86747932_0_7532457067740920052.csv~Row153","1.0"
"5873256_0_7795190905731964989.csv~Row143","86747932_0_7532457067740920052.csv~Row143","1.0"
"5873256_0_7795190905731964989.csv~Row20","86747932_0_7532457067740920052.csv~Row20","1.0"
"5873256_0_7795190905731964989.csv~Row174","86747932_0_7532457067740920052.csv~Row174","1.0"
"5873256_0_7795190905731964989.csv~Row178","86747932_0_7532457067740920052.csv~Row178","1.0"
"5873256_0_7795190905731964989.csv~Row215","86747932_0_7532457067740920052.csv~Row215","1.0"
"5873256_0_7795190905731964989.csv~Row197","86747932_0_7532457067740920052.csv~Row197","1.0"
"5873256_0_7795190905731964989.csv~Row121","86747932_0_7532457067740920052.csv~Row121","1.0"
"5873256_0_7795190905731964989.csv~Row125","86747932_0_7532457067740920052.csv~Row125","1.0"
"5873256_0_7795190905731964989.csv~Row47","86747932_0_7532457067740920052.csv~Row47","1.0"
"5873256_0_7795190905731964989.csv~Row48","86747932_0_7532457067740920052.csv~Row47","0.8333333333333333"
"5873256_0_7795190905731964989.csv~Row124","86747932_0_7532457067740920052.csv~Row124","1.0"
"5873256_0_7795190905731964989.csv~Row91","86747932_0_7532457067740920052.csv~Row91","1.0"
"5873256_0_7795190905731964989.csv~Row199","86747932_0_7532457067740920052.csv~Row199","1.0"
"5873256_0_7795190905731964989.csv~Row175","86747932_0_7532457067740920052.csv~Row175","1.0"
"5873256_0_7795190905731964989.csv~Row226","86747932_0_7532457067740920052.csv~Row226","1.0"
"5873256_0_7795190905731964989.csv~Row54","86747932_0_7532457067740920052.csv~Row54","1.0"
"5873256_0_7795190905731964989.csv~Row132","86747932_0_7532457067740920052.csv~Row132","1.0"
"5873256_0_7795190905731964989.csv~Row107","86747932_0_7532457067740920052.csv~Row107","1.0"
"5873256_0_7795190905731964989.csv~Row236","86747932_0_7532457067740920052.csv~Row236","1.0"
"5873256_0_7795190905731964989.csv~Row147","86747932_0_7532457067740920052.csv~Row147","1.0"
"5873256_0_7795190905731964989.csv~Row127","86747932_0_7532457067740920052.csv~Row127","1.0"
"5873256_0_7795190905731964989.csv~Row27","86747932_0_7532457067740920052.csv~Row27","1.0"
"5873256_0_7795190905731964989.csv~Row198","86747932_0_7532457067740920052.csv~Row198","1.0"
"5873256_0_7795190905731964989.csv~Row172","86747932_0_7532457067740920052.csv~Row172","1.0"
"5873256_0_7795190905731964989.csv~Row158","86747932_0_7532457067740920052.csv~Row158","1.0"
"5873256_0_7795190905731964989.csv~Row35","86747932_0_7532457067740920052.csv~Row35","1.0"
"5873256_0_7795190905731964989.csv~Row49","86747932_0_7532457067740920052.csv~Row49","1.0"
"5873256_0_7795190905731964989.csv~Row190","86747932_0_7532457067740920052.csv~Row190","1.0"
"5873256_0_7795190905731964989.csv~Row96","86747932_0_7532457067740920052.csv~Row96","1.0"
"5873256_0_7795190905731964989.csv~Row171","86747932_0_7532457067740920052.csv~Row171","1.0"
"5873256_0_7795190905731964989.csv~Row5","86747932_0_7532457067740920052.csv~Row4","0.75"
"5873256_0_7795190905731964989.csv~Row66","86747932_0_7532457067740920052.csv~Row66","1.0"
"5873256_0_7795190905731964989.csv~Row53","86747932_0_7532457067740920052.csv~Row4","0.75"
"5873256_0_7795190905731964989.csv~Row79","86747932_0_7532457067740920052.csv~Row79","1.0"
"5873256_0_7795190905731964989.csv~Row210","86747932_0_7532457067740920052.csv~Row101","0.7"
"5873256_0_7795190905731964989.csv~Row195","86747932_0_7532457067740920052.csv~Row195","1.0"
"5873256_0_7795190905731964989.csv~Row192","86747932_0_7532457067740920052.csv~Row192","1.0"
"5873256_0_7795190905731964989.csv~Row112","86747932_0_7532457067740920052.csv~Row112","1.0"
"5873256_0_7795190905731964989.csv~Row131","86747932_0_7532457067740920052.csv~Row131","1.0"
"5873256_0_7795190905731964989.csv~Row95","86747932_0_7532457067740920052.csv~Row95","1.0"
"5873256_0_7795190905731964989.csv~Row243","86747932_0_7532457067740920052.csv~Row243","1.0"
"5873256_0_7795190905731964989.csv~Row217","86747932_0_7532457067740920052.csv~Row218","0.75"
"5873256_0_7795190905731964989.csv~Row21","86747932_0_7532457067740920052.csv~Row21","1.0"
"5873256_0_7795190905731964989.csv~Row15","86747932_0_7532457067740920052.csv~Row15","1.0"
"5873256_0_7795190905731964989.csv~Row228","86747932_0_7532457067740920052.csv~Row228","1.0"
"5873256_0_7795190905731964989.csv~Row184","86747932_0_7532457067740920052.csv~Row184","1.0"
"5873256_0_7795190905731964989.csv~Row189","86747932_0_7532457067740920052.csv~Row189","1.0"
"5873256_0_7795190905731964989.csv~Row18","86747932_0_7532457067740920052.csv~Row18","1.0"
"5873256_0_7795190905731964989.csv~Row221","86747932_0_7532457067740920052.csv~Row221","1.0"
"5873256_0_7795190905731964989.csv~Row117","86747932_0_7532457067740920052.csv~Row117","1.0"
"5873256_0_7795190905731964989.csv~Row144","86747932_0_7532457067740920052.csv~Row144","1.0"
"5873256_0_7795190905731964989.csv~Row165","86747932_0_7532457067740920052.csv~Row165","1.0"
"5873256_0_7795190905731964989.csv~Row238","86747932_0_7532457067740920052.csv~Row238","1.0"
"5873256_0_7795190905731964989.csv~Row4","86747932_0_7532457067740920052.csv~Row5","0.75"
"5873256_0_7795190905731964989.csv~Row57","86747932_0_7532457067740920052.csv~Row57","1.0"
"5873256_0_7795190905731964989.csv~Row157","86747932_0_7532457067740920052.csv~Row157","1.0"
"5873256_0_7795190905731964989.csv~Row12","86747932_0_7532457067740920052.csv~Row12","1.0"
"5873256_0_7795190905731964989.csv~Row179","86747932_0_7532457067740920052.csv~Row179","1.0"
"5873256_0_7795190905731964989.csv~Row100","86747932_0_7532457067740920052.csv~Row100","1.0"
"5873256_0_7795190905731964989.csv~Row193","86747932_0_7532457067740920052.csv~Row193","1.0"
"5873256_0_7795190905731964989.csv~Row9","86747932_0_7532457067740920052.csv~Row9","1.0"
"5873256_0_7795190905731964989.csv~Row241","86747932_0_7532457067740920052.csv~Row241","1.0"
"5873256_0_7795190905731964989.csv~Row223","86747932_0_7532457067740920052.csv~Row223","1.0"
"5873256_0_7795190905731964989.csv~Row46","86747932_0_7532457067740920052.csv~Row46","1.0"
"5873256_0_7795190905731964989.csv~Row183","86747932_0_7532457067740920052.csv~Row183","1.0"
"5873256_0_7795190905731964989.csv~Row229","86747932_0_7532457067740920052.csv~Row229","1.0"
"5873256_0_7795190905731964989.csv~Row34","86747932_0_7532457067740920052.csv~Row34","1.0"
"5873256_0_7795190905731964989.csv~Row0","86747932_0_7532457067740920052.csv~Row0","1.0"
"5873256_0_7795190905731964989.csv~Row86","86747932_0_7532457067740920052.csv~Row85","0.8333333333333333"
"5873256_0_7795190905731964989.csv~Row3","86747932_0_7532457067740920052.csv~Row3","1.0"
"5873256_0_7795190905731964989.csv~Row210","86747932_0_7532457067740920052.csv~Row22","0.7"
"5873256_0_7795190905731964989.csv~Row38","86747932_0_7532457067740920052.csv~Row38","1.0"
"5873256_0_7795190905731964989.csv~Row188","86747932_0_7532457067740920052.csv~Row188","1.0"
"5873256_0_7795190905731964989.csv~Row25","86747932_0_7532457067740920052.csv~Row25","1.0"
"5873256_0_7795190905731964989.csv~Row47","86747932_0_7532457067740920052.csv~Row48","0.8333333333333333"
"5873256_0_7795190905731964989.csv~Row202","86747932_0_7532457067740920052.csv~Row202","1.0"
"5873256_0_7795190905731964989.csv~Row142","86747932_0_7532457067740920052.csv~Row142","1.0"
"5873256_0_7795190905731964989.csv~Row176","86747932_0_7532457067740920052.csv~Row176","1.0"
"5873256_0_7795190905731964989.csv~Row48","86747932_0_7532457067740920052.csv~Row48","1.0"
"5873256_0_7795190905731964989.csv~Row187","86747932_0_7532457067740920052.csv~Row145","0.7"
"5873256_0_7795190905731964989.csv~Row169","86747932_0_7532457067740920052.csv~Row169","1.0"
"5873256_0_7795190905731964989.csv~Row187","86747932_0_7532457067740920052.csv~Row187","1.0"
"5873256_0_7795190905731964989.csv~Row73","86747932_0_7532457067740920052.csv~Row73","1.0"
"5873256_0_7795190905731964989.csv~Row77","86747932_0_7532457067740920052.csv~Row77","1.0"
"5873256_0_7795190905731964989.csv~Row234","86747932_0_7532457067740920052.csv~Row234","1.0"
"5873256_0_7795190905731964989.csv~Row160","86747932_0_7532457067740920052.csv~Row160","1.0"
"5873256_0_7795190905731964989.csv~Row201","86747932_0_7532457067740920052.csv~Row201","1.0"
"5873256_0_7795190905731964989.csv~Row213","86747932_0_7532457067740920052.csv~Row223","0.75"
"5873256_0_7795190905731964989.csv~Row108","86747932_0_7532457067740920052.csv~Row108","1.0"
"5873256_0_7795190905731964989.csv~Row110","86747932_0_7532457067740920052.csv~Row110","1.0"
"5873256_0_7795190905731964989.csv~Row52","86747932_0_7532457067740920052.csv~Row52","1.0"
"5873256_0_7795190905731964989.csv~Row89","86747932_0_7532457067740920052.csv~Row89","1.0"
"5873256_0_7795190905731964989.csv~Row239","86747932_0_7532457067740920052.csv~Row213","0.75"
"5873256_0_7795190905731964989.csv~Row170","86747932_0_7532457067740920052.csv~Row170","1.0"
"5873256_0_7795190905731964989.csv~Row93","86747932_0_7532457067740920052.csv~Row93","1.0"
"5873256_0_7795190905731964989.csv~Row101","86747932_0_7532457067740920052.csv~Row210","0.7"
"5873256_0_7795190905731964989.csv~Row53","86747932_0_7532457067740920052.csv~Row53","1.0"
"5873256_0_7795190905731964989.csv~Row68","86747932_0_7532457067740920052.csv~Row68","1.0"
"5873256_0_7795190905731964989.csv~Row80","86747932_0_7532457067740920052.csv~Row80","1.0"
"5873256_0_7795190905731964989.csv~Row225","86747932_0_7532457067740920052.csv~Row225","1.0"
"5873256_0_7795190905731964989.csv~Row87","86747932_0_7532457067740920052.csv~Row87","1.0"
"5873256_0_7795190905731964989.csv~Row194","86747932_0_7532457067740920052.csv~Row194","1.0"
"5873256_0_7795190905731964989.csv~Row51","86747932_0_7532457067740920052.csv~Row51","1.0"
"5873256_0_7795190905731964989.csv~Row50","86747932_0_7532457067740920052.csv~Row50","1.0"
"5873256_0_7795190905731964989.csv~Row2","86747932_0_7532457067740920052.csv~Row2","1.0"
"5873256_0_7795190905731964989.csv~Row155","86747932_0_7532457067740920052.csv~Row155","1.0"
"5873256_0_7795190905731964989.csv~Row13","86747932_0_7532457067740920052.csv~Row13","1.0"
"5873256_0_7795190905731964989.csv~Row230","86747932_0_7532457067740920052.csv~Row230","1.0"
"5873256_0_7795190905731964989.csv~Row41","86747932_0_7532457067740920052.csv~Row41","1.0"
"5873256_0_7795190905731964989.csv~Row163","86747932_0_7532457067740920052.csv~Row163","1.0"
"5873256_0_7795190905731964989.csv~Row92","86747932_0_7532457067740920052.csv~Row92","1.0"
"5873256_0_7795190905731964989.csv~Row86","86747932_0_7532457067740920052.csv~Row86","1.0"
